Model,Dataset,UseWindowScalar,Epoch,TimeStepNum,LookAheadNum,NetworkType,Features,BatchSize,RMSE,MAPE,R2,TrainingLoss,ValidationLoss
SavedModels/14,Datasets/BTC-2014-2022-daily.csv,True,67,80,1,LSTM,Close-,5,1748.59,3.47,0.986,0.001189840491861105,0.0013560138177126646
SavedModels/14,Datasets/BTC-2014-2022-daily.csv,True,68,80,1,LSTM,Close-,5,1659.7,2.94,0.986,0.0011610063957050443,0.001253100810572505
SavedModels/14,Datasets/BTC-2014-2022-daily.csv,True,69,80,1,LSTM,Close-,5,1670.48,2.86,0.987,0.0012249627616256475,0.001277166185900569
SavedModels/14,Datasets/BTC-2014-2022-daily.csv,True,70,80,1,LSTM,Close-,5,3250.7,5.81,0.937,0.0012521063908934593,0.003762403503060341
SavedModels/14,Datasets/BTC-2014-2022-daily.csv,True,71,80,1,LSTM,Close-,5,1689.83,3.14,0.987,0.0012756172800436616,0.0013001810293644667
SavedModels/14,Datasets/BTC-2014-2022-daily.csv,True,72,80,1,LSTM,Close-,5,1681.13,2.98,0.986,0.0012891635997220874,0.0012834509834647179
SavedModels/14,Datasets/BTC-2014-2022-daily.csv,True,73,80,1,LSTM,Close-,5,1686.62,2.88,0.986,0.0012036659754812717,0.0012885610340163112
SavedModels/14,Datasets/BTC-2014-2022-daily.csv,True,74,80,1,LSTM,Close-,5,1728.4,2.92,0.985,0.0012905107578262687,0.0013281594729050994
SavedModels/14,Datasets/BTC-2014-2022-daily.csv,True,75,80,1,LSTM,Close-,5,1755.38,3.04,0.985,0.0013153214240446687,0.0013567631831392646
SavedModels/14,Datasets/BTC-2014-2022-daily.csv,True,76,80,1,LSTM,Close-,5,2127.14,3.88,0.975,0.0012385398149490356,0.0017938276287168264
SavedModels/14,Datasets/BTC-2014-2022-daily.csv,True,77,80,1,LSTM,Close-,5,1706.36,2.96,0.986,0.001290594576857984,0.0013292357325553894
SavedModels/14,Datasets/BTC-2014-2022-daily.csv,True,78,80,1,LSTM,Close-,5,1985.86,3.33,0.979,0.0011862496612593532,0.0016220440156757832
SavedModels/14,Datasets/BTC-2014-2022-daily.csv,True,79,80,1,LSTM,Close-,5,1682.38,3.02,0.987,0.0012583249481394887,0.001295410213060677
SavedModels/14,Datasets/BTC-2014-2022-daily.csv,True,80,80,1,LSTM,Close-,5,1681.68,2.98,0.986,0.0011831995798274875,0.0012957245344296098
SavedModels/14,Datasets/BTC-2014-2022-daily.csv,True,81,80,1,LSTM,Close-,5,1925.41,3.48,0.98,0.001231907750479877,0.001537974807433784
SavedModels/14,Datasets/BTC-2014-2022-daily.csv,True,82,80,1,LSTM,Close-,5,1928.77,3.45,0.983,0.001343151438049972,0.0016190409660339355
SavedModels/14,Datasets/BTC-2014-2022-daily.csv,True,83,80,1,LSTM,Close-,5,1725.84,3.01,0.985,0.0012085805647075176,0.001329293823800981
SavedModels/14,Datasets/BTC-2014-2022-daily.csv,True,84,80,1,LSTM,Close-,5,1694.48,2.98,0.986,0.0012882689479738474,0.0012951316311955452
SavedModels/14,Datasets/BTC-2014-2022-daily.csv,True,85,80,1,LSTM,Close-,5,2261.82,4.06,0.972,0.001272248337045312,0.0019854239653795958
SavedModels/14,Datasets/BTC-2014-2022-daily.csv,True,86,80,1,LSTM,Close-,5,1669.13,2.98,0.986,0.0011830328730866313,0.0012802367564290762
SavedModels/14,Datasets/BTC-2014-2022-daily.csv,True,87,80,1,LSTM,Close-,5,2018.7,3.75,0.981,0.001316718407906592,0.001742366817779839
SavedModels/14,Datasets/BTC-2014-2022-daily.csv,True,88,80,1,LSTM,Close-,5,1675.0,2.9,0.986,0.0012645759852603078,0.0012957561993971467
SavedModels/14,Datasets/BTC-2014-2022-daily.csv,True,89,80,1,LSTM,Close-,5,1733.28,2.93,0.985,0.0012198960175737739,0.0013336647534742951
SavedModels/14,Datasets/BTC-2014-2022-daily.csv,True,90,80,1,LSTM,Close-,5,1703.87,2.98,0.985,0.0012944939080625772,0.0013054432347416878
SavedModels/14,Datasets/BTC-2014-2022-daily.csv,True,91,80,1,LSTM,Close-,5,1699.39,3.17,0.985,0.001193856936879456,0.0013025321532040834
SavedModels/14,Datasets/BTC-2014-2022-daily.csv,True,92,80,1,LSTM,Close-,5,1869.57,3.37,0.982,0.0012218046467751265,0.00148534937761724
SavedModels/14,Datasets/BTC-2014-2022-daily.csv,True,93,80,1,LSTM,Close-,5,1672.81,2.86,0.986,0.0012243184028193355,0.0012826693709939718
SavedModels/14,Datasets/BTC-2014-2022-daily.csv,True,94,80,1,LSTM,Close-,5,1669.51,2.86,0.986,0.0013126838020980358,0.0012780716642737389
SavedModels/14,Datasets/BTC-2014-2022-daily.csv,True,95,80,1,LSTM,Close-,5,1934.28,3.39,0.98,0.001212364062666893,0.0015643395017832518
SavedModels/14,Datasets/BTC-2014-2022-daily.csv,True,96,80,1,LSTM,Close-,5,3031.7,5.39,0.946,0.001228758366778493,0.0033139085862785578
SavedModels/14,Datasets/BTC-2014-2022-daily.csv,True,97,80,1,LSTM,Close-,5,1691.43,2.95,0.987,0.0012467304477468133,0.0013158619403839111
SavedModels/14,Datasets/BTC-2014-2022-daily.csv,True,98,80,1,LSTM,Close-,5,1690.92,2.94,0.986,0.001186791225336492,0.001296635833568871
SavedModels/14,Datasets/BTC-2014-2022-daily.csv,True,99,80,1,LSTM,Close-,5,1794.37,3.43,0.985,0.0011683306656777859,0.0014270908432081342
SavedModels/14,Datasets/BTC-2014-2022-daily.csv,True,100,80,1,LSTM,Close-,5,1781.34,3.0,0.984,0.0012479042634367943,0.0013877487508580089
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,1,80,1,GRU,Close-,5,2213.46,4.01,0.977,0.003402791451662779,0.0006044467445462942
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,2,80,1,GRU,Close-,5,3046.7,5.7,0.949,0.001113793347030878,0.00134039216209203
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,3,80,1,GRU,Close-,5,2740.28,5.0,0.959,0.000860463478602469,0.0010207808809354901
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,4,80,1,GRU,Close-,5,1845.07,3.56,0.984,0.0008570353966206312,0.00038402064819820225
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,5,80,1,GRU,Close-,5,1953.32,3.55,0.983,0.0007937721093185246,0.00047742589958943427
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,6,80,1,GRU,Close-,5,1856.76,3.36,0.982,0.000767265388276428,0.00037091303966008127
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,7,80,1,GRU,Close-,5,1800.02,3.83,0.985,0.0008663489716127515,0.0003588665567804128
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,8,80,1,GRU,Close-,5,2295.42,4.1,0.972,0.0006389305926859379,0.0006451623048633337
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,9,80,1,GRU,Close-,5,1723.06,3.2,0.986,0.0006082272157073021,0.00033658152096904814
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,10,80,1,GRU,Close-,5,1942.96,3.56,0.983,0.000596728001255542,0.00048131143557839096
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,11,80,1,GRU,Close-,5,1749.97,3.64,0.986,0.0006781200063414872,0.0003653352032415569
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,12,80,1,GRU,Close-,5,1942.33,4.21,0.982,0.0006426552427001297,0.000589710776694119
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,13,80,1,GRU,Close-,5,1831.07,3.26,0.983,0.000614173011854291,0.0004113205068279058
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,14,80,1,GRU,Close-,5,1779.93,3.18,0.984,0.0006122312624938786,0.0003555167932063341
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,15,80,1,GRU,Close-,5,2011.31,3.56,0.982,0.0006893451791256666,0.0005971084465272725
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,16,80,1,GRU,Close-,5,1729.93,3.34,0.986,0.0005509904585778713,0.00035803153878077865
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,17,80,1,GRU,Close-,5,2014.76,3.96,0.98,0.0006117410957813263,0.0005887270672246814
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,18,80,1,GRU,Close-,5,2099.46,3.93,0.981,0.0006104704225435853,0.0006469362997449934
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,19,80,1,GRU,Close-,5,2009.76,3.58,0.979,0.0005836773780174553,0.0004255217791069299
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,20,80,1,GRU,Close-,5,1710.08,3.21,0.986,0.0005255111609585583,0.00036224466748535633
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,21,80,1,GRU,Close-,5,1967.28,3.57,0.98,0.0005636092973873019,0.0004503825621213764
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,22,80,1,GRU,Close-,5,3015.94,5.43,0.948,0.0005784869426861405,0.001260401913896203
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,23,80,1,GRU,Close-,5,1814.98,3.2,0.985,0.0005661426112055779,0.00047549110604450107
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,24,80,1,GRU,Close-,5,1755.41,3.11,0.985,0.0005925917066633701,0.0004715783870778978
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,25,80,1,GRU,Close-,5,1996.63,3.5,0.98,0.00054319784976542,0.00048703805077821016
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,26,80,1,GRU,Close-,5,1932.23,3.56,0.98,0.0005069694598205388,0.00039732898585498333
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,27,80,1,GRU,Close-,5,1673.77,2.89,0.987,0.0005904326098971069,0.00032416958129033446
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,28,80,1,GRU,Close-,5,1806.46,3.22,0.983,0.000558564264792949,0.00036018769606016576
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,29,80,1,GRU,Close-,5,1792.65,3.22,0.985,0.0005688391975127161,0.0005144565366208553
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,30,80,1,GRU,Close-,5,1691.25,3.14,0.986,0.0006458841380663216,0.00039161229506134987
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,31,80,1,GRU,Close-,5,2018.19,3.46,0.979,0.0005457358784042299,0.0004525762051343918
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,32,80,1,GRU,Close-,5,1979.51,3.48,0.979,0.0005470591131597757,0.0003996382583864033
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,33,80,1,GRU,Close-,5,1901.95,3.49,0.981,0.0005247616791166365,0.00036111861118115485
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,34,80,1,GRU,Close-,5,1723.34,3.0,0.986,0.0005491096526384354,0.00036840682150796056
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,35,80,1,GRU,Close-,5,2254.61,4.32,0.977,0.0004786339995916933,0.0009323111735284328
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,36,80,1,GRU,Close-,5,1825.1,3.2,0.984,0.0005415480118244886,0.0004161235992796719
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,37,80,1,GRU,Close-,5,1957.35,3.66,0.983,0.000595581834204495,0.0005740669439546764
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,38,80,1,GRU,Close-,5,2146.93,3.89,0.976,0.0005845128325745463,0.0005776198231615126
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,39,80,1,GRU,Close-,5,2479.8,4.52,0.973,0.0005438737571239471,0.0010458629112690687
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,40,80,1,GRU,Close-,5,1800.56,3.31,0.983,0.000534562801476568,0.0003323646087665111
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,41,80,1,GRU,Close-,5,1853.54,3.16,0.982,0.0005245842039585114,0.0003340626717545092
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,42,80,1,GRU,Close-,5,1682.58,2.91,0.986,0.0005143003654666245,0.0003318000235594809
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,43,80,1,GRU,Close-,5,1690.97,2.93,0.986,0.0005081957206130028,0.0003569583350326866
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,44,80,1,GRU,Close-,5,1923.79,3.45,0.983,0.0006085511995479465,0.000583055370952934
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,45,80,1,GRU,Close-,5,2258.22,4.15,0.978,0.0004715577815659344,0.0009060343145392835
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,46,80,1,GRU,Close-,5,2117.42,3.73,0.976,0.0005316866445355117,0.0005531929200515151
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,47,80,1,GRU,Close-,5,1736.39,3.06,0.986,0.0005959572736173868,0.00042380447848699987
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,48,80,1,GRU,Close-,5,1708.17,2.93,0.985,0.0005618957802653313,0.00032094676862470806
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,49,80,1,GRU,Close-,5,1677.96,2.88,0.986,0.0006085256463848054,0.00032435718458145857
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,50,80,1,GRU,Close-,5,2149.09,3.74,0.976,0.0005464340792968869,0.00046788124018348753
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,51,80,1,GRU,Close-,5,2098.56,3.51,0.977,0.0005101346177980304,0.00040410523070022464
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,52,80,1,GRU,Close-,5,2137.8,3.72,0.976,0.0005398407811298966,0.0005527129396796227
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,53,80,1,GRU,Close-,5,1716.56,3.19,0.986,0.0005818720092065632,0.0003310984466224909
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,54,80,1,GRU,Close-,5,1681.5,2.97,0.986,0.0004923469386994839,0.0003270795859862119
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,55,80,1,GRU,Close-,5,1850.95,3.2,0.982,0.0005534451338462532,0.00033912312937900424
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,56,80,1,GRU,Close-,5,1677.33,2.89,0.986,0.000534242601133883,0.00034569206763990223
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,57,80,1,GRU,Close-,5,1816.2,3.21,0.983,0.0004999052616767585,0.00035374867729842663
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,58,80,1,GRU,Close-,5,1675.04,2.91,0.986,0.0005390837322920561,0.0003511559043545276
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,59,80,1,GRU,Close-,5,1702.59,3.28,0.986,0.0005359848728403449,0.00033416139194741845
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,60,80,1,GRU,Close-,5,1694.45,3.07,0.987,0.000565836438909173,0.000354465824784711
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,61,80,1,GRU,Close-,5,1800.43,3.13,0.984,0.0005360214272513986,0.00037287824670784175
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,62,80,1,GRU,Close-,5,2087.22,3.69,0.981,0.00048459507524967194,0.0006386047462001443
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,63,80,1,GRU,Close-,5,1680.51,2.91,0.987,0.0005243427003733814,0.0003288809966761619
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,64,80,1,GRU,Close-,5,1716.62,2.94,0.986,0.0005141838337294757,0.00033400431857444346
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,65,80,1,GRU,Close-,5,1836.01,3.31,0.984,0.0005309939151629806,0.0005673081614077091
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,66,80,1,GRU,Close-,5,1932.73,3.55,0.983,0.0005405516130849719,0.0005978288827463984
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,67,80,1,GRU,Close-,5,1727.88,3.1,0.985,0.0005629279767163098,0.00032804638613015413
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,68,80,1,GRU,Close-,5,1700.98,3.16,0.986,0.00048273647553287446,0.00037129258271306753
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,69,80,1,GRU,Close-,5,1785.92,3.09,0.984,0.0005871542962267995,0.0003228939604014158
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,70,80,1,GRU,Close-,5,1675.83,2.9,0.987,0.0005174232646822929,0.00033093549427576363
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,71,80,1,GRU,Close-,5,1697.51,2.9,0.986,0.0005378942005336285,0.0003209493588656187
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,72,80,1,GRU,Close-,5,1884.68,3.46,0.982,0.0005263871280476451,0.00041352497646585107
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,73,80,1,GRU,Close-,5,2210.01,3.85,0.974,0.0005258247256278992,0.0005486865411512554
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,74,80,1,GRU,Close-,5,1675.69,2.91,0.986,0.0005042966804467142,0.00033786610583774745
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,75,80,1,GRU,Close-,5,2073.28,3.82,0.978,0.0005066413432359695,0.0006073067197576165
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,76,80,1,GRU,Close-,5,2034.29,3.67,0.979,0.0004941017250530422,0.0004849175165873021
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,77,80,1,GRU,Close-,5,1742.81,2.99,0.985,0.0005120541900396347,0.0003294067573733628
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,78,80,1,GRU,Close-,5,1676.01,2.92,0.986,0.0005721152410842478,0.0003514497948344797
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,79,80,1,GRU,Close-,5,1759.62,3.01,0.985,0.0004970325971953571,0.0003407898766454309
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,80,80,1,GRU,Close-,5,2191.12,3.89,0.975,0.0005455422797240317,0.000641011109109968
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,81,80,1,GRU,Close-,5,2832.89,5.1,0.955,0.0005198859726078808,0.0011228052899241447
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,82,80,1,GRU,Close-,5,2451.36,4.34,0.966,0.0005172595265321434,0.0005381045630201697
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,83,80,1,GRU,Close-,5,1673.06,2.91,0.987,0.0005272619891911745,0.00034945763763971627
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,84,80,1,GRU,Close-,5,2442.05,4.35,0.968,0.0005788950948044658,0.0007925162790343165
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,85,80,1,GRU,Close-,5,1708.75,2.92,0.985,0.00048671828699298203,0.00032132878550328314
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,86,80,1,GRU,Close-,5,1831.35,3.25,0.983,0.0005024580168537796,0.00036726868711411953
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,87,80,1,GRU,Close-,5,1679.23,3.03,0.986,0.0004873078432865441,0.00034128219704143703
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,88,80,1,GRU,Close-,5,1699.51,2.95,0.986,0.000580573279876262,0.00036892775096930563
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,89,80,1,GRU,Close-,5,1850.94,3.27,0.983,0.0005591460503637791,0.000343998777680099
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,90,80,1,GRU,Close-,5,2074.95,3.89,0.98,0.0004990883753634989,0.000886657799128443
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,91,80,1,GRU,Close-,5,1951.53,3.36,0.98,0.0004617718223016709,0.00043267011642456055
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,92,80,1,GRU,Close-,5,1786.92,3.15,0.984,0.0005582285230048001,0.00033276726026088
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,93,80,1,GRU,Close-,5,1781.76,3.06,0.984,0.0005012520705349743,0.00035752984695136547
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,94,80,1,GRU,Close-,5,2242.2,4.07,0.974,0.00047566075227223337,0.0005441145040094852
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,95,80,1,GRU,Close-,5,1987.55,3.58,0.98,0.0004769486840814352,0.0004642962012439966
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,96,80,1,GRU,Close-,5,1896.19,3.28,0.981,0.0004919053171761334,0.00035738403676077724
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,97,80,1,GRU,Close-,5,1729.55,3.3,0.986,0.000514882558491081,0.00033480944694019854
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,98,80,1,GRU,Close-,5,1726.51,2.96,0.985,0.0004658747639041394,0.0003362853021826595
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,99,80,1,GRU,Close-,5,1914.55,3.4,0.981,0.0004847671661991626,0.00039263645885512233
SavedModels/15,Datasets/BTC-2014-2022-daily.csv,False,100,80,1,GRU,Close-,5,1961.15,3.34,0.98,0.0004777683352585882,0.0004028156108688563
SavedModels/16,Datasets/BTC-2014-2022-daily.csv,False,1,80,1,LSTM,Close-,5,3493.66,6.55,0.934,0.0031441212631762028,0.001401908928528428
SavedModels/16,Datasets/BTC-2014-2022-daily.csv,False,2,80,1,LSTM,Close-,5,2730.41,4.97,0.961,0.0013810122618451715,0.0008153265225701034
SavedModels/16,Datasets/BTC-2014-2022-daily.csv,False,3,80,1,LSTM,Close-,5,2657.95,4.79,0.963,0.0011244131019338965,0.0007478072075173259
SavedModels/16,Datasets/BTC-2014-2022-daily.csv,False,4,80,1,LSTM,Close-,5,2409.17,4.62,0.969,0.0012100404128432274,0.0006144283688627183
SavedModels/16,Datasets/BTC-2014-2022-daily.csv,False,5,80,1,LSTM,Close-,5,2328.24,4.51,0.971,0.0009793895296752453,0.0005560552817769349
SavedModels/16,Datasets/BTC-2014-2022-daily.csv,False,6,80,1,LSTM,Close-,5,2550.2,4.62,0.965,0.0007833020645193756,0.000659520854242146
SavedModels/16,Datasets/BTC-2014-2022-daily.csv,False,7,80,1,LSTM,Close-,5,3978.07,7.25,0.904,0.0007286158506758511,0.0020196265541017056
SavedModels/16,Datasets/BTC-2014-2022-daily.csv,False,8,80,1,LSTM,Close-,5,2202.6,3.96,0.975,0.00090527452994138,0.0004922457155771554
SavedModels/16,Datasets/BTC-2014-2022-daily.csv,False,9,80,1,LSTM,Close-,5,3236.27,5.83,0.94,0.0007271131034940481,0.0012756288051605225
SavedModels/16,Datasets/BTC-2014-2022-daily.csv,False,10,80,1,LSTM,Close-,5,2293.21,4.07,0.972,0.0006978024612180889,0.0005468372255563736
SavedModels/16,Datasets/BTC-2014-2022-daily.csv,False,11,80,1,LSTM,Close-,5,2347.46,4.38,0.971,0.0008272448903881013,0.0006064216722734272
SavedModels/16,Datasets/BTC-2014-2022-daily.csv,False,12,80,1,LSTM,Close-,5,1901.95,3.67,0.982,0.0006631725700572133,0.00041020996286533773
SavedModels/16,Datasets/BTC-2014-2022-daily.csv,False,13,80,1,LSTM,Close-,5,2519.08,4.45,0.966,0.0006556949811056256,0.0007416337612085044
SavedModels/16,Datasets/BTC-2014-2022-daily.csv,False,14,80,1,LSTM,Close-,5,2036.89,3.74,0.979,0.0006195129826664925,0.0004505741526372731
SavedModels/16,Datasets/BTC-2014-2022-daily.csv,False,15,80,1,LSTM,Close-,5,1921.62,3.48,0.981,0.0006497553549706936,0.00037268249434418976
SavedModels/16,Datasets/BTC-2014-2022-daily.csv,False,16,80,1,LSTM,Close-,5,1806.16,3.28,0.984,0.0007081754738464952,0.0004685348831117153
SavedModels/16,Datasets/BTC-2014-2022-daily.csv,False,17,80,1,LSTM,Close-,5,2941.04,5.22,0.951,0.0005895396461710334,0.0010631214827299118
SavedModels/16,Datasets/BTC-2014-2022-daily.csv,False,18,80,1,LSTM,Close-,5,2457.27,4.28,0.967,0.0006166105740703642,0.0006442465237341821
SavedModels/16,Datasets/BTC-2014-2022-daily.csv,False,19,80,1,LSTM,Close-,5,2844.48,4.98,0.954,0.0005825823755003512,0.0008866760181263089
SavedModels/16,Datasets/BTC-2014-2022-daily.csv,False,20,80,1,LSTM,Close-,5,1922.45,3.39,0.981,0.0005722516216337681,0.000354334304574877
SavedModels/16,Datasets/BTC-2014-2022-daily.csv,False,21,80,1,LSTM,Close-,5,2150.46,3.73,0.976,0.0005903697456233203,0.0004709924978669733
SavedModels/16,Datasets/BTC-2014-2022-daily.csv,False,22,80,1,LSTM,Close-,5,1846.65,3.56,0.982,0.0006308556767180562,0.0003435952530708164
SavedModels/16,Datasets/BTC-2014-2022-daily.csv,False,23,80,1,LSTM,Close-,5,1870.49,3.33,0.982,0.0006372294155880809,0.00038551026955246925
SavedModels/16,Datasets/BTC-2014-2022-daily.csv,False,24,80,1,LSTM,Close-,5,1959.63,3.53,0.98,0.0005452975747175515,0.0003571444540284574
SavedModels/16,Datasets/BTC-2014-2022-daily.csv,False,25,80,1,LSTM,Close-,5,1999.71,3.87,0.982,0.0006060813902877271,0.0006951505783945322
SavedModels/16,Datasets/BTC-2014-2022-daily.csv,False,26,80,1,LSTM,Close-,5,1694.81,3.04,0.986,0.0006212223088368773,0.0003753412456717342
SavedModels/16,Datasets/BTC-2014-2022-daily.csv,False,27,80,1,LSTM,Close-,5,1791.14,3.43,0.985,0.0005729063996113837,0.0005459067760966718
SavedModels/16,Datasets/BTC-2014-2022-daily.csv,False,28,80,1,LSTM,Close-,5,2281.38,3.93,0.972,0.0005818438366986811,0.0005112860817462206
SavedModels/16,Datasets/BTC-2014-2022-daily.csv,False,29,80,1,LSTM,Close-,5,1814.37,3.19,0.983,0.0005629401421174407,0.0003281023818999529
SavedModels/16,Datasets/BTC-2014-2022-daily.csv,False,30,80,1,LSTM,Close-,5,1682.59,3.04,0.986,0.0005704423529095948,0.00036184716736897826
SavedModels/16,Datasets/BTC-2014-2022-daily.csv,False,31,80,1,LSTM,Close-,5,2026.14,3.6,0.979,0.0005651467363350093,0.00048093145596794784
SavedModels/16,Datasets/BTC-2014-2022-daily.csv,False,32,80,1,LSTM,Close-,5,1861.93,3.2,0.982,0.0005734433652833104,0.00032754905987530947
SavedModels/16,Datasets/BTC-2014-2022-daily.csv,False,33,80,1,LSTM,Close-,5,2110.18,3.61,0.976,0.0005265991785563529,0.0004340628220234066
SavedModels/16,Datasets/BTC-2014-2022-daily.csv,False,34,80,1,LSTM,Close-,5,1751.87,3.01,0.985,0.0005098699475638568,0.0003214772732462734
SavedModels/16,Datasets/BTC-2014-2022-daily.csv,False,35,80,1,LSTM,Close-,5,1724.65,3.28,0.986,0.0006313720368780196,0.0003291073953732848
SavedModels/16,Datasets/BTC-2014-2022-daily.csv,False,36,80,1,LSTM,Close-,5,2114.58,3.56,0.976,0.000566220551263541,0.00040084801730699837
SavedModels/16,Datasets/BTC-2014-2022-daily.csv,False,37,80,1,LSTM,Close-,5,2077.97,3.63,0.977,0.0005280324839986861,0.0004324937181081623
SavedModels/16,Datasets/BTC-2014-2022-daily.csv,False,38,80,1,LSTM,Close-,5,1895.11,3.51,0.982,0.000495635555125773,0.0003388498444110155
SavedModels/16,Datasets/BTC-2014-2022-daily.csv,False,39,80,1,LSTM,Close-,5,2127.22,3.68,0.976,0.0005432158941403031,0.00048714480362832546
